time,tweet_text,wait_time,year,month,day,hour,dayofyear,week,weekday
2018-12-12 01:00:00-08:00,,0.0,2018,12,12,1,346,50,2
2018-12-12 05:00:00-08:00,,0.0,2018,12,12,5,346,50,2
2018-12-12 06:00:00-08:00,,0.0,2018,12,12,6,346,50,2
2018-12-12 07:00:00-08:00,,0.0,2018,12,12,7,346,50,2
2018-12-12 08:00:00-08:00,,0.0,2018,12,12,8,346,50,2
2018-12-12 09:00:00-08:00,,0.0,2018,12,12,9,346,50,2
2018-12-12 10:00:00-08:00,,0.0,2018,12,12,10,346,50,2
2018-12-12 11:00:00-08:00,,0.0,2018,12,12,11,346,50,2
2018-12-12 12:00:00-08:00,,0.0,2018,12,12,12,346,50,2
2018-12-12 13:00:00-08:00,,0.0,2018,12,12,13,346,50,2
2018-12-12 14:00:00-08:00,,0.0,2018,12,12,14,346,50,2
2018-12-12 15:00:00-08:00,,0.0,2018,12,12,15,346,50,2
2018-12-12 16:00:00-08:00,,0.0,2018,12,12,16,346,50,2
2018-12-12 17:00:00-08:00,,0.0,2018,12,12,17,346,50,2
2018-12-12 18:00:00-08:00,,0.0,2018,12,12,18,346,50,2
2018-12-12 19:00:00-08:00,,0.0,2018,12,12,19,346,50,2
2018-12-12 20:00:00-08:00,,0.0,2018,12,12,20,346,50,2
2018-12-12 21:00:00-08:00,,0.0,2018,12,12,21,346,50,2
2018-12-12 22:00:00-08:00,,0.0,2018,12,12,22,346,50,2
2018-12-12 23:00:00-08:00,,0.0,2018,12,12,23,346,50,2
2018-12-13 00:00:00-08:00,,0.0,2018,12,13,0,347,50,3
2018-12-13 01:00:00-08:00,,0.0,2018,12,13,1,347,50,3
2018-12-13 05:00:00-08:00,,0.0,2018,12,13,5,347,50,3
2018-12-13 06:00:00-08:00,,0.0,2018,12,13,6,347,50,3
2018-12-13 07:00:00-08:00,,0.0,2018,12,13,7,347,50,3
2018-12-13 08:00:00-08:00,,0.0,2018,12,13,8,347,50,3
2018-12-13 09:00:00-08:00,,0.0,2018,12,13,9,347,50,3
2018-12-13 10:00:00-08:00,,0.0,2018,12,13,10,347,50,3
2018-12-13 11:00:00-08:00,,0.0,2018,12,13,11,347,50,3
2018-12-13 12:00:00-08:00,,0.0,2018,12,13,12,347,50,3
2018-12-13 13:00:00-08:00,,0.0,2018,12,13,13,347,50,3
2018-12-13 14:00:00-08:00,,0.0,2018,12,13,14,347,50,3
2018-12-13 15:00:00-08:00,,0.0,2018,12,13,15,347,50,3
2018-12-13 16:00:00-08:00,,0.0,2018,12,13,16,347,50,3
2018-12-13 17:00:00-08:00,edmonds terminal status - one hour wait,1.0,2018,12,13,17,347,50,3
2018-12-13 18:00:00-08:00,edmonds terminal status - one hour wait,1.0,2018,12,13,18,347,50,3
2018-12-13 19:00:00-08:00,edmonds terminal status - one hour wait,1.0,2018,12,13,19,347,50,3
2018-12-13 20:00:00-08:00,edmonds terminal status - one hour wait,1.0,2018,12,13,20,347,50,3
2018-12-13 21:00:00-08:00,edmonds terminal status - one hour wait,1.0,2018,12,13,21,347,50,3
2018-12-13 22:00:00-08:00,edmonds terminal status - one hour wait,1.0,2018,12,13,22,347,50,3
2018-12-13 23:00:00-08:00,edmonds terminal status - one hour wait,1.0,2018,12,13,23,347,50,3
2018-12-14 00:00:00-08:00,edmonds terminal status - one hour wait,1.0,2018,12,14,0,348,50,4
2018-12-14 01:00:00-08:00,edmonds terminal status - one hour wait,1.0,2018,12,14,1,348,50,4
2018-12-14 05:00:00-08:00,,0.0,2018,12,14,5,348,50,4
2018-12-14 06:00:00-08:00,,0.0,2018,12,14,6,348,50,4
2018-12-14 07:00:00-08:00,,0.0,2018,12,14,7,348,50,4
2018-12-14 08:00:00-08:00,,0.0,2018,12,14,8,348,50,4
2018-12-14 09:00:00-08:00,,0.0,2018,12,14,9,348,50,4
2018-12-14 10:00:00-08:00,,0.0,2018,12,14,10,348,50,4
2018-12-14 11:00:00-08:00,,0.0,2018,12,14,11,348,50,4
2018-12-14 12:00:00-08:00,,0.0,2018,12,14,12,348,50,4
2018-12-14 13:00:00-08:00,,0.0,2018,12,14,13,348,50,4
2018-12-14 14:00:00-08:00,,0.0,2018,12,14,14,348,50,4
2018-12-14 15:00:00-08:00,,0.0,2018,12,14,15,348,50,4
2018-12-14 16:00:00-08:00,edmonds terminal status - one hour wait,1.0,2018,12,14,16,348,50,4
2018-12-14 17:00:00-08:00,edmonds terminal status - one hour wait,1.0,2018,12,14,17,348,50,4
2018-12-14 18:00:00-08:00,edmonds terminal status - one hour wait,1.0,2018,12,14,18,348,50,4
2018-12-14 19:00:00-08:00,edmonds terminal status - one hour wait,1.0,2018,12,14,19,348,50,4
2018-12-14 20:00:00-08:00,edmonds terminal status - one hour wait,1.0,2018,12,14,20,348,50,4
2018-12-14 21:00:00-08:00,no extended wait in edmonds,0.0,2018,12,14,21,348,50,4
2018-12-14 22:00:00-08:00,no extended wait in edmonds,0.0,2018,12,14,22,348,50,4
2018-12-14 23:00:00-08:00,no extended wait in edmonds,0.0,2018,12,14,23,348,50,4
2018-12-15 00:00:00-08:00,no extended wait in edmonds,0.0,2018,12,15,0,349,50,5
2018-12-15 01:00:00-08:00,no extended wait in edmonds,0.0,2018,12,15,1,349,50,5
2018-12-15 05:00:00-08:00,,0.0,2018,12,15,5,349,50,5
2018-12-15 06:00:00-08:00,,0.0,2018,12,15,6,349,50,5
2018-12-15 07:00:00-08:00,,0.0,2018,12,15,7,349,50,5
2018-12-15 08:00:00-08:00,,0.0,2018,12,15,8,349,50,5
2018-12-15 09:00:00-08:00,,0.0,2018,12,15,9,349,50,5
2018-12-15 10:00:00-08:00,,0.0,2018,12,15,10,349,50,5
2018-12-15 11:00:00-08:00,,0.0,2018,12,15,11,349,50,5
2018-12-15 12:00:00-08:00,,0.0,2018,12,15,12,349,50,5
2018-12-15 13:00:00-08:00,,0.0,2018,12,15,13,349,50,5
2018-12-15 14:00:00-08:00,,0.0,2018,12,15,14,349,50,5
2018-12-15 15:00:00-08:00,,0.0,2018,12,15,15,349,50,5
2018-12-15 16:00:00-08:00,,0.0,2018,12,15,16,349,50,5
2018-12-15 17:00:00-08:00,,0.0,2018,12,15,17,349,50,5
2018-12-15 18:00:00-08:00,edmonds terminal status - one hour wait,1.0,2018,12,15,18,349,50,5
2018-12-15 19:00:00-08:00,edmonds terminal status - one hour wait,1.0,2018,12,15,19,349,50,5
2018-12-15 20:00:00-08:00,edmonds terminal status - one hour wait,1.0,2018,12,15,20,349,50,5
2018-12-15 21:00:00-08:00,edmonds terminal status - one hour wait,1.0,2018,12,15,21,349,50,5
2018-12-15 22:00:00-08:00,no extended wait in edmonds,0.0,2018,12,15,22,349,50,5
2018-12-15 23:00:00-08:00,no extended wait in edmonds,0.0,2018,12,15,23,349,50,5
2018-12-16 00:00:00-08:00,no extended wait in edmonds,0.0,2018,12,16,0,350,50,6
2018-12-16 01:00:00-08:00,no extended wait in edmonds,0.0,2018,12,16,1,350,50,6
2018-12-16 05:00:00-08:00,,0.0,2018,12,16,5,350,50,6
2018-12-16 06:00:00-08:00,,0.0,2018,12,16,6,350,50,6
2018-12-16 07:00:00-08:00,,0.0,2018,12,16,7,350,50,6
2018-12-16 08:00:00-08:00,,0.0,2018,12,16,8,350,50,6
2018-12-16 09:00:00-08:00,,0.0,2018,12,16,9,350,50,6
2018-12-16 10:00:00-08:00,,0.0,2018,12,16,10,350,50,6
2018-12-16 11:00:00-08:00,,0.0,2018,12,16,11,350,50,6
2018-12-16 12:00:00-08:00,,0.0,2018,12,16,12,350,50,6
2018-12-16 13:00:00-08:00,,0.0,2018,12,16,13,350,50,6
2018-12-16 14:00:00-08:00,,0.0,2018,12,16,14,350,50,6
2018-12-16 15:00:00-08:00,,0.0,2018,12,16,15,350,50,6
2018-12-16 16:00:00-08:00,,0.0,2018,12,16,16,350,50,6
2018-12-16 17:00:00-08:00,,0.0,2018,12,16,17,350,50,6
2018-12-16 18:00:00-08:00,,0.0,2018,12,16,18,350,50,6
2018-12-16 19:00:00-08:00,,0.0,2018,12,16,19,350,50,6
2018-12-16 20:00:00-08:00,,0.0,2018,12,16,20,350,50,6
2018-12-16 21:00:00-08:00,,0.0,2018,12,16,21,350,50,6
2018-12-16 22:00:00-08:00,,0.0,2018,12,16,22,350,50,6
2018-12-16 23:00:00-08:00,,0.0,2018,12,16,23,350,50,6
2018-12-17 00:00:00-08:00,,0.0,2018,12,17,0,351,51,0
2018-12-17 01:00:00-08:00,,0.0,2018,12,17,1,351,51,0
2018-12-17 05:00:00-08:00,,0.0,2018,12,17,5,351,51,0
2018-12-17 06:00:00-08:00,,0.0,2018,12,17,6,351,51,0
2018-12-17 07:00:00-08:00,,0.0,2018,12,17,7,351,51,0
2018-12-17 08:00:00-08:00,,0.0,2018,12,17,8,351,51,0
2018-12-17 09:00:00-08:00,,0.0,2018,12,17,9,351,51,0
2018-12-17 10:00:00-08:00,,0.0,2018,12,17,10,351,51,0
2018-12-17 11:00:00-08:00,,0.0,2018,12,17,11,351,51,0
2018-12-17 12:00:00-08:00,,0.0,2018,12,17,12,351,51,0
2018-12-17 13:00:00-08:00,,0.0,2018,12,17,13,351,51,0
2018-12-17 14:00:00-08:00,,0.0,2018,12,17,14,351,51,0
2018-12-17 15:00:00-08:00,,0.0,2018,12,17,15,351,51,0
2018-12-17 16:00:00-08:00,,0.0,2018,12,17,16,351,51,0
2018-12-17 17:00:00-08:00,,0.0,2018,12,17,17,351,51,0
2018-12-17 18:00:00-08:00,,0.0,2018,12,17,18,351,51,0
2018-12-17 19:00:00-08:00,,0.0,2018,12,17,19,351,51,0
2018-12-17 20:00:00-08:00,,0.0,2018,12,17,20,351,51,0
2018-12-17 21:00:00-08:00,,0.0,2018,12,17,21,351,51,0
2018-12-17 22:00:00-08:00,,0.0,2018,12,17,22,351,51,0
2018-12-17 23:00:00-08:00,,0.0,2018,12,17,23,351,51,0
2018-12-18 00:00:00-08:00,,0.0,2018,12,18,0,352,51,1
2018-12-18 01:00:00-08:00,,0.0,2018,12,18,1,352,51,1
2018-12-18 05:00:00-08:00,,0.0,2018,12,18,5,352,51,1
2018-12-18 06:00:00-08:00,,0.0,2018,12,18,6,352,51,1
2018-12-18 07:00:00-08:00,,0.0,2018,12,18,7,352,51,1
2018-12-18 08:00:00-08:00,,0.0,2018,12,18,8,352,51,1
2018-12-18 09:00:00-08:00,,0.0,2018,12,18,9,352,51,1
2018-12-18 10:00:00-08:00,,0.0,2018,12,18,10,352,51,1
2018-12-18 11:00:00-08:00,,0.0,2018,12,18,11,352,51,1
2018-12-18 12:00:00-08:00,,0.0,2018,12,18,12,352,51,1
2018-12-18 13:00:00-08:00,,0.0,2018,12,18,13,352,51,1
2018-12-18 14:00:00-08:00,,0.0,2018,12,18,14,352,51,1
2018-12-18 15:00:00-08:00,,0.0,2018,12,18,15,352,51,1
2018-12-18 16:00:00-08:00,,0.0,2018,12,18,16,352,51,1
2018-12-18 17:00:00-08:00,,0.0,2018,12,18,17,352,51,1
2018-12-18 18:00:00-08:00,,0.0,2018,12,18,18,352,51,1
2018-12-18 19:00:00-08:00,,0.0,2018,12,18,19,352,51,1
2018-12-18 20:00:00-08:00,,0.0,2018,12,18,20,352,51,1
2018-12-18 21:00:00-08:00,,0.0,2018,12,18,21,352,51,1
2018-12-18 22:00:00-08:00,,0.0,2018,12,18,22,352,51,1
2018-12-18 23:00:00-08:00,,0.0,2018,12,18,23,352,51,1
2018-12-19 00:00:00-08:00,,0.0,2018,12,19,0,353,51,2
2018-12-19 01:00:00-08:00,,0.0,2018,12,19,1,353,51,2
2018-12-19 05:00:00-08:00,,0.0,2018,12,19,5,353,51,2
2018-12-19 06:00:00-08:00,,0.0,2018,12,19,6,353,51,2
2018-12-19 07:00:00-08:00,,0.0,2018,12,19,7,353,51,2
2018-12-19 08:00:00-08:00,,0.0,2018,12,19,8,353,51,2
2018-12-19 09:00:00-08:00,,0.0,2018,12,19,9,353,51,2
2018-12-19 10:00:00-08:00,,0.0,2018,12,19,10,353,51,2
2018-12-19 11:00:00-08:00,,0.0,2018,12,19,11,353,51,2
2018-12-19 12:00:00-08:00,,0.0,2018,12,19,12,353,51,2
2018-12-19 13:00:00-08:00,,0.0,2018,12,19,13,353,51,2
2018-12-19 14:00:00-08:00,,0.0,2018,12,19,14,353,51,2
2018-12-19 15:00:00-08:00,,0.0,2018,12,19,15,353,51,2
2018-12-19 16:00:00-08:00,,0.0,2018,12,19,16,353,51,2
2018-12-19 17:00:00-08:00,,0.0,2018,12,19,17,353,51,2
2018-12-19 18:00:00-08:00,,0.0,2018,12,19,18,353,51,2
2018-12-19 19:00:00-08:00,,0.0,2018,12,19,19,353,51,2
2018-12-19 20:00:00-08:00,,0.0,2018,12,19,20,353,51,2
2018-12-19 21:00:00-08:00,,0.0,2018,12,19,21,353,51,2
2018-12-19 22:00:00-08:00,,0.0,2018,12,19,22,353,51,2
2018-12-19 23:00:00-08:00,,0.0,2018,12,19,23,353,51,2
2018-12-20 00:00:00-08:00,,0.0,2018,12,20,0,354,51,3
2018-12-20 01:00:00-08:00,,0.0,2018,12,20,1,354,51,3
2018-12-20 05:00:00-08:00,,0.0,2018,12,20,5,354,51,3
2018-12-20 06:00:00-08:00,,0.0,2018,12,20,6,354,51,3
2018-12-20 07:00:00-08:00,,0.0,2018,12,20,7,354,51,3
2018-12-20 08:00:00-08:00,,0.0,2018,12,20,8,354,51,3
2018-12-20 09:00:00-08:00,,0.0,2018,12,20,9,354,51,3
2018-12-20 10:00:00-08:00,,0.0,2018,12,20,10,354,51,3
2018-12-20 11:00:00-08:00,,0.0,2018,12,20,11,354,51,3
2018-12-20 12:00:00-08:00,,0.0,2018,12,20,12,354,51,3
2018-12-20 13:00:00-08:00,,0.0,2018,12,20,13,354,51,3
2018-12-20 14:00:00-08:00,,0.0,2018,12,20,14,354,51,3
2018-12-20 15:00:00-08:00,,0.0,2018,12,20,15,354,51,3
2018-12-20 16:00:00-08:00,,0.0,2018,12,20,16,354,51,3
2018-12-20 17:00:00-08:00,,0.0,2018,12,20,17,354,51,3
2018-12-20 18:00:00-08:00,,0.0,2018,12,20,18,354,51,3
2018-12-20 19:00:00-08:00,,0.0,2018,12,20,19,354,51,3
2018-12-20 20:00:00-08:00,,0.0,2018,12,20,20,354,51,3
2018-12-20 21:00:00-08:00,,0.0,2018,12,20,21,354,51,3
2018-12-20 22:00:00-08:00,,0.0,2018,12,20,22,354,51,3
2018-12-20 23:00:00-08:00,,0.0,2018,12,20,23,354,51,3
2018-12-21 00:00:00-08:00,,0.0,2018,12,21,0,355,51,4
2018-12-21 01:00:00-08:00,,0.0,2018,12,21,1,355,51,4
2018-12-21 05:00:00-08:00,,0.0,2018,12,21,5,355,51,4
2018-12-21 06:00:00-08:00,,0.0,2018,12,21,6,355,51,4
2018-12-21 07:00:00-08:00,,0.0,2018,12,21,7,355,51,4
2018-12-21 08:00:00-08:00,,0.0,2018,12,21,8,355,51,4
2018-12-21 09:00:00-08:00,,0.0,2018,12,21,9,355,51,4
2018-12-21 10:00:00-08:00,,0.0,2018,12,21,10,355,51,4
2018-12-21 11:00:00-08:00,,0.0,2018,12,21,11,355,51,4
2018-12-21 12:00:00-08:00,,0.0,2018,12,21,12,355,51,4
2018-12-21 13:00:00-08:00,,0.0,2018,12,21,13,355,51,4
2018-12-21 14:00:00-08:00,,0.0,2018,12,21,14,355,51,4
2018-12-21 15:00:00-08:00,,0.0,2018,12,21,15,355,51,4
2018-12-21 16:00:00-08:00,edmonds terminal status - one hour wait,1.0,2018,12,21,16,355,51,4
2018-12-21 17:00:00-08:00,edmonds terminal status - one hour wait,1.0,2018,12,21,17,355,51,4
2018-12-21 18:00:00-08:00,edmonds terminal status - one hour wait,1.0,2018,12,21,18,355,51,4
2018-12-21 19:00:00-08:00,no extended wait in edmonds,0.0,2018,12,21,19,355,51,4
2018-12-21 20:00:00-08:00,no extended wait in edmonds,0.0,2018,12,21,20,355,51,4
2018-12-21 21:00:00-08:00,no extended wait in edmonds,0.0,2018,12,21,21,355,51,4
2018-12-21 22:00:00-08:00,no extended wait in edmonds,0.0,2018,12,21,22,355,51,4
2018-12-21 23:00:00-08:00,no extended wait in edmonds,0.0,2018,12,21,23,355,51,4
2018-12-22 00:00:00-08:00,no extended wait in edmonds,0.0,2018,12,22,0,356,51,5
2018-12-22 01:00:00-08:00,no extended wait in edmonds,0.0,2018,12,22,1,356,51,5
2018-12-22 05:00:00-08:00,,0.0,2018,12,22,5,356,51,5
2018-12-22 06:00:00-08:00,,0.0,2018,12,22,6,356,51,5
2018-12-22 07:00:00-08:00,,0.0,2018,12,22,7,356,51,5
2018-12-22 08:00:00-08:00,,0.0,2018,12,22,8,356,51,5
2018-12-22 09:00:00-08:00,,0.0,2018,12,22,9,356,51,5
2018-12-22 10:00:00-08:00,,0.0,2018,12,22,10,356,51,5
2018-12-22 11:00:00-08:00,,0.0,2018,12,22,11,356,51,5
2018-12-22 12:00:00-08:00,,0.0,2018,12,22,12,356,51,5
2018-12-22 13:00:00-08:00,,0.0,2018,12,22,13,356,51,5
2018-12-22 14:00:00-08:00,,0.0,2018,12,22,14,356,51,5
2018-12-22 15:00:00-08:00,,0.0,2018,12,22,15,356,51,5
2018-12-22 16:00:00-08:00,,0.0,2018,12,22,16,356,51,5
2018-12-22 17:00:00-08:00,,0.0,2018,12,22,17,356,51,5
2018-12-22 18:00:00-08:00,,0.0,2018,12,22,18,356,51,5
2018-12-22 19:00:00-08:00,,0.0,2018,12,22,19,356,51,5
2018-12-22 20:00:00-08:00,,0.0,2018,12,22,20,356,51,5
2018-12-22 21:00:00-08:00,,0.0,2018,12,22,21,356,51,5
2018-12-22 22:00:00-08:00,,0.0,2018,12,22,22,356,51,5
2018-12-22 23:00:00-08:00,,0.0,2018,12,22,23,356,51,5
2018-12-23 00:00:00-08:00,,0.0,2018,12,23,0,357,51,6
2018-12-23 01:00:00-08:00,,0.0,2018,12,23,1,357,51,6
2018-12-23 05:00:00-08:00,,0.0,2018,12,23,5,357,51,6
2018-12-23 06:00:00-08:00,,0.0,2018,12,23,6,357,51,6
2018-12-23 07:00:00-08:00,,0.0,2018,12,23,7,357,51,6
2018-12-23 08:00:00-08:00,,0.0,2018,12,23,8,357,51,6
2018-12-23 09:00:00-08:00,,0.0,2018,12,23,9,357,51,6
2018-12-23 10:00:00-08:00,,0.0,2018,12,23,10,357,51,6
2018-12-23 11:00:00-08:00,,0.0,2018,12,23,11,357,51,6
2018-12-23 12:00:00-08:00,,0.0,2018,12,23,12,357,51,6
2018-12-23 13:00:00-08:00,,0.0,2018,12,23,13,357,51,6
2018-12-23 14:00:00-08:00,,0.0,2018,12,23,14,357,51,6
2018-12-23 15:00:00-08:00,,0.0,2018,12,23,15,357,51,6
2018-12-23 16:00:00-08:00,,0.0,2018,12,23,16,357,51,6
2018-12-23 17:00:00-08:00,,0.0,2018,12,23,17,357,51,6
2018-12-23 18:00:00-08:00,,0.0,2018,12,23,18,357,51,6
2018-12-23 19:00:00-08:00,,0.0,2018,12,23,19,357,51,6
2018-12-23 20:00:00-08:00,,0.0,2018,12,23,20,357,51,6
2018-12-23 21:00:00-08:00,,0.0,2018,12,23,21,357,51,6
2018-12-23 22:00:00-08:00,,0.0,2018,12,23,22,357,51,6
2018-12-23 23:00:00-08:00,,0.0,2018,12,23,23,357,51,6
2018-12-24 00:00:00-08:00,,0.0,2018,12,24,0,358,52,0
2018-12-24 01:00:00-08:00,,0.0,2018,12,24,1,358,52,0
2018-12-24 05:00:00-08:00,,0.0,2018,12,24,5,358,52,0
2018-12-24 06:00:00-08:00,,0.0,2018,12,24,6,358,52,0
2018-12-24 07:00:00-08:00,,0.0,2018,12,24,7,358,52,0
2018-12-24 08:00:00-08:00,,0.0,2018,12,24,8,358,52,0
2018-12-24 09:00:00-08:00,,0.0,2018,12,24,9,358,52,0
2018-12-24 10:00:00-08:00,,0.0,2018,12,24,10,358,52,0
2018-12-24 11:00:00-08:00,,0.0,2018,12,24,11,358,52,0
2018-12-24 12:00:00-08:00,,0.0,2018,12,24,12,358,52,0
2018-12-24 13:00:00-08:00,,0.0,2018,12,24,13,358,52,0
2018-12-24 14:00:00-08:00,,0.0,2018,12,24,14,358,52,0
2018-12-24 15:00:00-08:00,,0.0,2018,12,24,15,358,52,0
2018-12-24 16:00:00-08:00,,0.0,2018,12,24,16,358,52,0
2018-12-24 17:00:00-08:00,,0.0,2018,12,24,17,358,52,0
2018-12-24 18:00:00-08:00,,0.0,2018,12,24,18,358,52,0
2018-12-24 19:00:00-08:00,,0.0,2018,12,24,19,358,52,0
2018-12-24 20:00:00-08:00,,0.0,2018,12,24,20,358,52,0
2018-12-24 21:00:00-08:00,,0.0,2018,12,24,21,358,52,0
2018-12-24 22:00:00-08:00,,0.0,2018,12,24,22,358,52,0
2018-12-24 23:00:00-08:00,,0.0,2018,12,24,23,358,52,0
2018-12-25 00:00:00-08:00,,0.0,2018,12,25,0,359,52,1
2018-12-25 01:00:00-08:00,,0.0,2018,12,25,1,359,52,1
2018-12-25 05:00:00-08:00,,0.0,2018,12,25,5,359,52,1
2018-12-25 06:00:00-08:00,,0.0,2018,12,25,6,359,52,1
2018-12-25 07:00:00-08:00,,0.0,2018,12,25,7,359,52,1
2018-12-25 08:00:00-08:00,,0.0,2018,12,25,8,359,52,1
2018-12-25 09:00:00-08:00,,0.0,2018,12,25,9,359,52,1
2018-12-25 10:00:00-08:00,,0.0,2018,12,25,10,359,52,1
2018-12-25 11:00:00-08:00,,0.0,2018,12,25,11,359,52,1
2018-12-25 12:00:00-08:00,,0.0,2018,12,25,12,359,52,1
2018-12-25 13:00:00-08:00,,0.0,2018,12,25,13,359,52,1
2018-12-25 14:00:00-08:00,edmonds terminal status - one hour wait,1.0,2018,12,25,14,359,52,1
2018-12-25 15:00:00-08:00,edmonds terminal status - one hour wait,1.0,2018,12,25,15,359,52,1
2018-12-25 16:00:00-08:00,edmonds terminal status - one hour wait,1.0,2018,12,25,16,359,52,1
2018-12-25 17:00:00-08:00,no extended wait departing edmonds,0.0,2018,12,25,17,359,52,1
2018-12-25 18:00:00-08:00,no extended wait departing edmonds,0.0,2018,12,25,18,359,52,1
2018-12-25 19:00:00-08:00,no extended wait departing edmonds,0.0,2018,12,25,19,359,52,1
2018-12-25 20:00:00-08:00,no extended wait departing edmonds,0.0,2018,12,25,20,359,52,1
2018-12-25 21:00:00-08:00,no extended wait departing edmonds,0.0,2018,12,25,21,359,52,1
2018-12-25 22:00:00-08:00,no extended wait departing edmonds,0.0,2018,12,25,22,359,52,1
2018-12-25 23:00:00-08:00,no extended wait departing edmonds,0.0,2018,12,25,23,359,52,1
2018-12-26 00:00:00-08:00,no extended wait departing edmonds,0.0,2018,12,26,0,360,52,2
2018-12-26 01:00:00-08:00,no extended wait departing edmonds,0.0,2018,12,26,1,360,52,2
2018-12-26 05:00:00-08:00,,0.0,2018,12,26,5,360,52,2
2018-12-26 06:00:00-08:00,,0.0,2018,12,26,6,360,52,2
2018-12-26 07:00:00-08:00,,0.0,2018,12,26,7,360,52,2
2018-12-26 08:00:00-08:00,,0.0,2018,12,26,8,360,52,2
2018-12-26 09:00:00-08:00,,0.0,2018,12,26,9,360,52,2
2018-12-26 10:00:00-08:00,,0.0,2018,12,26,10,360,52,2
2018-12-26 11:00:00-08:00,,0.0,2018,12,26,11,360,52,2
2018-12-26 12:00:00-08:00,,0.0,2018,12,26,12,360,52,2
2018-12-26 13:00:00-08:00,,0.0,2018,12,26,13,360,52,2
2018-12-26 14:00:00-08:00,edmonds terminal status - two hour wait,2.0,2018,12,26,14,360,52,2
2018-12-26 15:00:00-08:00,update - edmonds terminal status - one hour wait,1.0,2018,12,26,15,360,52,2
2018-12-26 16:00:00-08:00,update - edmonds terminal status - one hour wait,1.0,2018,12,26,16,360,52,2
2018-12-26 17:00:00-08:00,update - edmonds terminal status - 90 minute wait,1.5,2018,12,26,17,360,52,2
2018-12-26 18:00:00-08:00,update - edmonds terminal status - 90 minute wait,1.5,2018,12,26,18,360,52,2
2018-12-26 19:00:00-08:00,update - edmonds terminal status - 90 minute wait,1.5,2018,12,26,19,360,52,2
2018-12-26 20:00:00-08:00,no extended wait departing edmonds,0.0,2018,12,26,20,360,52,2
2018-12-26 21:00:00-08:00,no extended wait departing edmonds,0.0,2018,12,26,21,360,52,2
2018-12-26 22:00:00-08:00,no extended wait departing edmonds,0.0,2018,12,26,22,360,52,2
2018-12-26 23:00:00-08:00,no extended wait departing edmonds,0.0,2018,12,26,23,360,52,2
2018-12-27 00:00:00-08:00,no extended wait departing edmonds,0.0,2018,12,27,0,361,52,3
2018-12-27 01:00:00-08:00,no extended wait departing edmonds,0.0,2018,12,27,1,361,52,3
2018-12-27 05:00:00-08:00,,0.0,2018,12,27,5,361,52,3
2018-12-27 06:00:00-08:00,,0.0,2018,12,27,6,361,52,3
2018-12-27 07:00:00-08:00,,0.0,2018,12,27,7,361,52,3
2018-12-27 08:00:00-08:00,,0.0,2018,12,27,8,361,52,3
2018-12-27 09:00:00-08:00,,0.0,2018,12,27,9,361,52,3
2018-12-27 10:00:00-08:00,,0.0,2018,12,27,10,361,52,3
2018-12-27 11:00:00-08:00,,0.0,2018,12,27,11,361,52,3
2018-12-27 12:00:00-08:00,,0.0,2018,12,27,12,361,52,3
2018-12-27 13:00:00-08:00,edmonds terminal status - 60 minute wait,1.0,2018,12,27,13,361,52,3
2018-12-27 14:00:00-08:00,edmonds terminal status - 60 minute wait,1.0,2018,12,27,14,361,52,3
2018-12-27 15:00:00-08:00,update - edmonds terminal status - 90 minute wait,1.5,2018,12,27,15,361,52,3
2018-12-27 16:00:00-08:00,update - edmonds terminal status - 90 minute wait,1.5,2018,12,27,16,361,52,3
2018-12-27 17:00:00-08:00,update - edmonds terminal status - 90 minute wait,1.5,2018,12,27,17,361,52,3
2018-12-27 18:00:00-08:00,update - edmonds terminal status - 90 minute wait,1.5,2018,12,27,18,361,52,3
2018-12-27 19:00:00-08:00,update - edmonds terminal status - 90 minute wait,1.5,2018,12,27,19,361,52,3
2018-12-27 20:00:00-08:00,update - edmonds terminal status - 90 minute wait,1.5,2018,12,27,20,361,52,3
2018-12-27 21:00:00-08:00,update - edmonds terminal status - 90 minute wait,1.5,2018,12,27,21,361,52,3
2018-12-27 22:00:00-08:00,update - edmonds terminal status - 90 minute wait,1.5,2018,12,27,22,361,52,3
2018-12-27 23:00:00-08:00,update - edmonds terminal status - 90 minute wait,1.5,2018,12,27,23,361,52,3
2018-12-28 00:00:00-08:00,update - edmonds terminal status - 90 minute wait,1.5,2018,12,28,0,362,52,4
2018-12-28 01:00:00-08:00,update - edmonds terminal status - 90 minute wait,1.5,2018,12,28,1,362,52,4
2018-12-28 05:00:00-08:00,,0.0,2018,12,28,5,362,52,4
2018-12-28 06:00:00-08:00,,0.0,2018,12,28,6,362,52,4
2018-12-28 07:00:00-08:00,,0.0,2018,12,28,7,362,52,4
2018-12-28 08:00:00-08:00,,0.0,2018,12,28,8,362,52,4
2018-12-28 09:00:00-08:00,,0.0,2018,12,28,9,362,52,4
2018-12-28 10:00:00-08:00,,0.0,2018,12,28,10,362,52,4
2018-12-28 11:00:00-08:00,,0.0,2018,12,28,11,362,52,4
2018-12-28 12:00:00-08:00,,0.0,2018,12,28,12,362,52,4
2018-12-28 13:00:00-08:00,,0.0,2018,12,28,13,362,52,4
2018-12-28 14:00:00-08:00,edmonds terminal status - 60 minute wait,1.0,2018,12,28,14,362,52,4
2018-12-28 15:00:00-08:00,edmonds terminal status - 60 minute wait,1.0,2018,12,28,15,362,52,4
2018-12-28 16:00:00-08:00,edmonds terminal status - 60 minute wait,1.0,2018,12,28,16,362,52,4
